Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
20052	-1001.032	-1068.429	67.39672	0.0190621	0.0162863	0.00203064	0.00172465	0.0362479	0.00515044	9.76522e-05	0.0434073	0.00219212	0.0240617	0.0118185	0.009126	0.00348822	0.0195991	0.000261973	0.0168362	0.0154378	0.0260312	0.00788583	0.0182883	0.0463708	0.0250846	0.00695852	0.033363	0.00297683	0.000419793	0.0141305	0.0644909	0.107042	0.0209859	0.00433304	0.00316743	0.0783183	0.0483577	0.052998	0.125224	0.0244442	0.0223685	0.0439599	0.0628163	0.0714661	0.00241963	0.0634826	0.118189	0.0168419	0.117347	0.0382418	0.284169	0.0608202	0.760542	1.44898	0.357521	0.605542	0.855132	1.16941	1.65141	2.79704	0.7437197	0.9841499	0.0103608	0.00885211	0.00110372	0.000937401	0.0197019	0.00279942	5.3077e-05	0.0235932	0.00119149	0.0130783	0.00642374	0.00496026	0.00189595	0.0106527	0.00014239	0.009151	0.00839094	0.0141488	0.0042862	0.00994025	0.025204	0.0136343	0.00378217	0.0181338	0.001618	0.000228171	0.00768034	0.0350528	0.0581805	0.0114065	0.00235514	0.0017216	0.0425684	0.0262839	0.0288061	0.0680631	0.0132862	0.012158	0.0238936	0.0341426	0.0388441	0.00131515	0.0345048	0.0642393	0.00915411	0.0637816	0.0207856	0.154455	0.0330577	1.839821
20088	-1011.661	-1078.855	67.19346	0.0206021	0.0312099	0.00116078	0.0266199	0.0274906	0.00903396	0.0104219	0.0419962	0.000231863	0.0318044	0.00364082	0.00419765	0.00259557	0.0391973	0.00350711	0.00691762	0.00040312	0.00498307	0.0196899	0.0375398	0.00746284	0.0336654	0.00761584	0.0234618	0.00381283	0.00432254	0.02407	0.0587953	0.0502161	0.0233029	0.0141317	0.000791668	0.0806992	0.102824	0.0861814	0.0566102	0.0149006	0.0163244	0.0520642	0.0341309	0.0683734	0.00908191	0.0282332	0.109893	0.00644542	0.0945083	0.00038683	0.158641	0.107348	0.900588	1.1864	0.28789	0.544833	0.827407	1.2086	1.83542	3.47354	0.9003474	1.423301	0.0128639	0.0194875	0.000724792	0.0166214	0.0171651	0.0056408	0.00650746	0.0262224	0.000144775	0.0198587	0.00227333	0.00262101	0.00162068	0.0244748	0.00218984	0.00431936	0.000251708	0.00311143	0.0122944	0.0234398	0.00465979	0.0210207	0.00475533	0.0146495	0.00238073	0.00269899	0.0150293	0.0367117	0.0313549	0.0145503	0.00882381	0.000494317	0.0503885	0.0642031	0.0538116	0.0353474	0.00930395	0.0101929	0.0325088	0.0213113	0.0426923	0.00567074	0.0176288	0.0686174	0.00402451	0.0590109	0.000241536	0.0990554	0.0670283	1.601539
20124	-994.1436	-1061.544	67.40041	0.0369393	0.0122751	4.74146e-05	0.0160786	0.0573511	0.0138358	0.00568087	0.0390121	0.00444027	0.0382722	0.0329852	0.00493173	0.00768848	0.00382855	0.00861954	0.0256377	5.35254e-05	0.00428611	0.0016696	0.044584	0.0137609	0.0313823	0.0152699	0.0307696	0.00193553	0.00671155	0.00685414	0.08356	0.0791118	0.0208436	0.0993934	0.000380114	0.0513477	0.063008	0.0777287	0.0832254	0.0578368	0.0253693	0.0381614	0.0444534	0.0170199	0.024174	0.0855212	0.131993	0.0294806	0.153337	0.071123	0.208054	0.0271829	0.723906	1.51768	0.384561	0.627461	0.864671	1.15651	1.59373	2.60037	0.6910026	0.8943437	0.0190683	0.0063365	2.44757e-05	0.0082999	0.0296051	0.00714213	0.0029325	0.0201383	0.0022921	0.0197564	0.0170272	0.0025458	0.00396885	0.00197632	0.00444947	0.0132344	2.76302e-05	0.00221252	0.000861861	0.0230146	0.00710345	0.0161998	0.00788243	0.0158835	0.000999133	0.00346455	0.00353816	0.0431343	0.0408381	0.0107596	0.0513076	0.000196218	0.0265061	0.0325252	0.0401241	0.0429615	0.0298558	0.0130958	0.0196992	0.0229472	0.00878582	0.0124788	0.0441467	0.0681359	0.0152181	0.0791534	0.0367142	0.107399	0.014032	1.937206
20160	-1000.955	-1068.798	67.84257	0.0145386	0.00342326	0.00519022	0.00190299	0.00981105	0.00256982	0.00313844	0.0293662	0.00282729	0.000906861	0.0242572	0.00635376	0.0012521	0.00149128	0.000420583	0.00844409	0.00248903	0.00154335	4.39015e-05	0.00613141	0.00514318	6.95284e-05	0.00372303	0.000273584	0.000742746	0.00736768	0.0239368	0.000347356	0.0161049	0.0337854	0.00997574	0.0107143	0.0078369	0.000813982	0.0122028	0.00759522	0.0421315	0.00727326	0.00422294	0.0237005	0.0160717	0.0167168	0.00456596	0.0041613	0.00661307	0.0249462	0.0209708	0.0238019	0.000403271	0.713844	1.53654	0.0839534	0.298711	0.685943	1.45785	3.34772	11.9114	1.791399	0.8710832	0.0314474	0.00740462	0.0112266	0.00411623	0.0212216	0.00555859	0.00678856	0.0635202	0.00611551	0.00196157	0.0524692	0.0137434	0.00270833	0.00322569	0.000909736	0.0182649	0.00538386	0.00333832	9.49603e-05	0.0132624	0.0111249	0.000150392	0.00805304	0.000591772	0.00160658	0.0159365	0.0517762	0.000751342	0.0348353	0.073079	0.0215778	0.0231753	0.0169515	0.00176067	0.0263951	0.0164287	0.0911318	0.0157323	0.00913435	0.0512649	0.0347637	0.0361589	0.00987631	0.00900103	0.0143043	0.0539595	0.0453605	0.0514844	0.000872288	0.4623139
20196	-1002.78	-1070.42	67.64026	0.00680021	0.0349803	0.00320191	0.0259129	0.0306903	0.0203154	0.00929758	0.112888	0.00299899	0.0264616	0.0773192	0.00215079	0.00280226	0.00401047	0.00849415	0.00147933	0.00112628	0.0147581	0.00888335	0.0819764	0.0165056	0.0201068	0.0338011	0.0250759	0.00404454	0.0100563	0.00223924	0.0545195	0.0549033	0.0370106	0.00165473	0.014057	0.013969	0.104543	0.036838	0.0706172	0.0464482	0.0108252	0.029507	0.0147957	0.0499461	0.00598355	0.0658068	0.104689	0.0293654	0.138438	0.0456881	0.160207	0.0553639	0.674217	1.61084	0.299281	0.555242	0.832306	1.20148	1.80102	3.34134	0.8722901	0.7847788	0.0039227	0.0201784	0.00184702	0.0149478	0.0177037	0.011719	0.00536331	0.0651195	0.00172996	0.0152644	0.0446016	0.00124068	0.00161648	0.00231344	0.00489985	0.000853353	0.000649694	0.00851322	0.00512436	0.0472881	0.00952126	0.0115986	0.0194981	0.014465	0.00233309	0.00580099	0.00129171	0.0314496	0.031671	0.0213495	0.000954529	0.00810875	0.00805802	0.0603057	0.02125	0.0407355	0.0267936	0.00624451	0.0170211	0.00853487	0.0288114	0.00345161	0.0379606	0.0603901	0.0169394	0.0798577	0.0263552	0.0924156	0.0319366	1.733554
20232	-994.8033	-1061.671	66.86734	0.0378089	0.025775	0.00597078	0.0239725	0.0266028	0.0125825	0.0181412	0.125217	0.00498304	0.0564209	0.0390649	0.00181796	0.00466405	0.00480895	0.00019576	0.0102458	0.00117826	0.00264783	0.00389228	0.0324287	0.0314877	0.00959983	0.0224783	0.0162149	0.000150003	0.0553041	0.00871761	0.0862964	0.127698	0.0279274	0.0225629	0.020811	0.0401231	0.179343	0.126033	0.0542013	0.066774	0.0198783	0.0518021	0.040285	0.0200288	0.0109254	0.0860996	0.090781	0.00988074	0.1951	0.023181	0.301797	0.0496299	0.846417	1.28797	0.537122	0.738509	0.909765	1.09918	1.35408	1.86178	0.4494096	1.232199	0.0169279	0.01154	0.00267325	0.010733	0.0119107	0.00563344	0.00812221	0.0560622	0.00223102	0.0252609	0.0174902	0.000813939	0.0020882	0.00215307	8.76459e-05	0.00458726	0.000527532	0.00118549	0.00174266	0.0145191	0.0140977	0.00429805	0.010064	0.00725976	6.71596e-05	0.0247608	0.00390306	0.0386368	0.057173	0.0125037	0.0101019	0.00931755	0.017964	0.0802958	0.0564276	0.0242671	0.0298962	0.00889994	0.0231929	0.0180365	0.00896734	0.00489153	0.0385487	0.0406447	0.00442382	0.0873504	0.0103786	0.135121	0.0222204	2.233529
20268	-994.2968	-1060.967	66.67046	0.0330876	0.00499938	0.012723	0.0125845	0.0580258	0.0100213	0.00292342	0.103922	0.00422241	0.037002	0.0577156	0.00290999	0.00532808	0.00986828	0.0271493	0.0405901	0.00280075	0.0193555	0.00255039	0.0232798	0.127376	0.0249405	0.00128797	0.0263118	0.00446902	0.0327218	0.0219239	0.102271	0.135874	0.0226653	0.16938	0.0181467	0.0715662	0.234567	0.0339041	0.141227	0.0791981	0.0109396	0.0581894	0.0545644	0.00818115	0.0199606	0.0613338	0.155581	0.0109873	0.216468	0.0416551	0.238485	0.0715161	0.7779	1.41644	0.821747	0.908694	0.97057	1.03032	1.10048	1.21692	0.1419548	1.02974	0.0124075	0.00187471	0.00477097	0.00471903	0.021759	0.00375787	0.00109625	0.0389696	0.00158336	0.0138753	0.0216427	0.00109121	0.00199797	0.00370049	0.0101807	0.0152208	0.00105025	0.00725808	0.000956364	0.00872964	0.0477644	0.00935239	0.000482975	0.00986663	0.00167583	0.0122703	0.0082212	0.0383503	0.0509513	0.00849922	0.0635153	0.00680481	0.0268365	0.0879597	0.0127137	0.0529584	0.0296984	0.0041022	0.0218203	0.020461	0.00306784	0.007485	0.0229994	0.0583412	0.00412009	0.0811729	0.0156202	0.0894292	0.0268177	2.666751
20304	-992.2095	-1058.794	66.58494	0.0134423	0.031034	0.0358303	0.0109249	0.0341813	0.00543218	0.00297215	0.169478	0.00139677	0.0296981	0.073402	0.00393977	0.00811824	0.0129423	0.00929917	0.014151	0.00627422	0.0026794	0.00206021	0.0288092	0.0710013	0.0154218	0.0121413	0.0216201	0.00366864	0.0379538	0.0115195	0.118164	0.134761	0.0759801	0.0568381	0.0198694	0.0900621	0.293611	0.0350557	0.131579	0.0556316	0.0310534	0.0503544	0.0540446	0.00817357	0.062313	0.161585	0.132867	0.0221332	0.121277	0.0296277	0.172668	0.164943	0.818367	1.34056	0.897138	0.948439	0.98362	1.01665	1.05436	1.11466	0.07848623	1.144623	0.00499345	0.0115283	0.01331	0.00405829	0.0126975	0.00201791	0.00110407	0.0629567	0.000518863	0.011032	0.0272669	0.00146352	0.00301571	0.00480771	0.00345439	0.00525673	0.0023307	0.000995324	0.000765314	0.0107018	0.0263751	0.0057288	0.00451018	0.0080313	0.0013628	0.0140988	0.00427918	0.0438946	0.05006	0.0282246	0.0211138	0.00738094	0.0334557	0.109069	0.0130222	0.0488782	0.0206657	0.0115355	0.0187053	0.0200761	0.00303626	0.0231476	0.0600245	0.0493565	0.0082219	0.0450511	0.0110059	0.0641416	0.0612719	2.691983
20340	-988.4866	-1055.597	67.11012	0.00846614	0.0543244	0.0177216	0.0270658	0.0381909	0.0116867	0.00122739	0.084044	0.00275547	0.027935	0.087358	0.00282959	0.00118075	0.00999656	0.00134711	0.0213351	0.0222047	0.0126838	0.00101507	0.0320976	0.0356785	0.00687756	0.0145348	0.00826622	0.00300975	0.0210844	0.000260375	0.101987	0.0783412	0.0623307	0.0448915	0.00418837	0.0657014	0.110081	0.066114	0.109828	0.0473835	0.0296451	0.0611228	0.0339811	0.0109955	0.0325168	0.0561188	0.0948522	0.0248897	0.121998	0.0191414	0.34545	0.0852138	0.746605	1.47512	0.446225	0.674662	0.88446	1.13063	1.48222	2.24102	0.5834677	0.9490004	0.00391597	0.0251275	0.00819706	0.0125192	0.017665	0.00540562	0.000567724	0.0388741	0.00127453	0.0129212	0.0404071	0.00130882	0.000546148	0.00462386	0.000623099	0.00986845	0.0102707	0.00586684	0.000469517	0.0148466	0.0165029	0.00318118	0.00672302	0.0038235	0.00139215	0.00975251	0.000120435	0.0471738	0.0362364	0.0288308	0.0207644	0.00193731	0.0303899	0.0509176	0.0305807	0.0508004	0.021917	0.0137122	0.0282721	0.0157178	0.00508594	0.0150405	0.0259575	0.0438734	0.0115126	0.0564298	0.00885374	0.159786	0.0394152	2.16195
20376	-992.7984	-1060.061	67.26258	0.00721105	4.99514e-05	0.0232989	0.00835511	0.0390288	0.00671081	0.00151862	0.0380831	0.00183427	0.00555002	0.0343392	0.00293589	0.000364124	0.0063939	0.00406486	0.0201729	0.00128759	0.0153037	0.00232802	0.0370499	0.0113011	0.00492388	0.000361803	0.0274559	0.000754584	0.0173479	0.0015807	0.0466665	0.0261861	0.0290191	0.0222869	0.00123926	0.0448524	0.0926037	0.0269608	0.0589944	0.0174614	0.0130048	0.020301	0.0186613	0.0195382	0.0293454	0.0986372	0.0857668	0.0132511	0.0959474	0.0150927	0.108952	0.0549873	0.985253	1.02765	0.245915	0.504527	0.807803	1.23793	1.98206	4.06645	1.0143	1.797641	0.00572595	3.9664e-05	0.0185006	0.0066344	0.0309909	0.00532873	0.00120587	0.03024	0.00145651	0.00440701	0.0272671	0.00233125	0.000289133	0.0050771	0.00322771	0.0160183	0.00102242	0.0121519	0.00184857	0.0294196	0.00897366	0.00390982	0.00028729	0.0218014	0.000599179	0.0137752	0.00125516	0.0370557	0.0207932	0.0230427	0.0176969	0.000984034	0.0356151	0.0735322	0.0214083	0.0468447	0.0138653	0.0103265	0.0161201	0.0148181	0.0155144	0.0233018	0.0783231	0.0681033	0.010522	0.0761873	0.0119844	0.0865138	0.0436628	1.259363
20412	-994.1168	-1061.718	67.60089	0.00516937	0.000815759	0.0243842	0.0033574	0.0125149	0.00182509	0.00103431	0.0290915	0.000284231	0.00887199	0.039209	0.00435477	0.00041016	0.00145763	0.000344257	0.00242046	0.00252298	0.0130681	0.00331061	0.00368506	0.0112836	0.00213769	0.000568901	0.0146622	0.000173639	0.0120492	0.000991184	0.0178481	0.0247561	0.0070521	0.0239778	0.00526994	0.0219549	0.0680295	0.0251926	0.0268008	0.0238665	0.00276041	0.0102968	0.0117676	0.00816945	0.0199166	0.0546242	0.0568443	0.0070732	0.0520131	0.00631326	0.0480085	0.00823414	0.907352	1.17372	0.1384	0.381179	0.740151	1.35108	2.62344	7.22545	1.429948	1.449486	0.00707388	0.0011163	0.033368	0.00459434	0.0171257	0.0024975	0.00141537	0.0398095	0.000388949	0.0121406	0.0536545	0.00595917	0.000561272	0.00199466	0.000471089	0.00331221	0.00345251	0.0178827	0.00453032	0.00504272	0.0154407	0.00292526	0.000778498	0.020064	0.000237612	0.0164884	0.00135636	0.0244237	0.0338769	0.00965025	0.0328118	0.00721151	0.0300436	0.0930931	0.0344741	0.0366748	0.0326595	0.00377741	0.0140904	0.0161031	0.0111793	0.0272544	0.074749	0.077787	0.00967913	0.071176	0.00863921	0.0656959	0.0112678	0.7307682
20448	-1001.312	-1069.121	67.80893	0.00792677	0.000655897	0.0180696	0.000801311	0.0182296	0.0013783	0.0132299	0.0554784	0.000535099	0.00464336	0.0269009	0.00137774	0.00164073	0.0104585	0.00728213	0.00168091	0.00531016	0.0149537	0.00972266	0.00190505	0.0113372	0.0127218	0.00868441	0.0399038	0.00550204	0.00969193	0.00127129	0.0806441	0.0508864	0.0261543	0.0481494	0.0020013	0.0638018	0.0344147	0.0608805	0.0716953	0.010328	0.0154483	0.0162719	0.0211272	0.00164887	0.0238266	0.0470497	0.0668481	0.00504632	0.0860413	0.0255511	0.148068	0.0337571	0.752463	1.46413	0.198731	0.45474	0.782039	1.27871	2.19906	5.03192	1.168335	0.9636216	0.00643964	0.000532845	0.0146796	0.000650978	0.0148096	0.00111972	0.0107479	0.0450702	0.00043471	0.00377222	0.0218541	0.00111926	0.00133292	0.00849643	0.00591594	0.00136556	0.00431393	0.0121483	0.00789861	0.00154764	0.00921023	0.0103351	0.00705514	0.0324175	0.00446981	0.00787365	0.00103279	0.0655146	0.0413397	0.0212476	0.0391162	0.00162584	0.0518321	0.0279582	0.0494588	0.0582446	0.00839038	0.0125501	0.0132191	0.0171635	0.00133953	0.0193566	0.0382228	0.0543068	0.00409959	0.0698992	0.0207575	0.120289	0.027424	1.230933
20484	-1004.257	-1072.653	68.39578	0.0119743	0.0178881	0.0236139	0.00532348	0.00675672	9.89095e-05	0.00677473	0.0665692	0.0119717	0.0289939	0.0132072	0.00662186	0.00140088	0.00482913	0.0077453	0.0275009	0.00183015	0.00731745	0.0316982	0.0251977	0.00464057	0.00118466	0.00142294	0.00819225	6.01856e-05	0.0126202	0.0126298	0.0311922	0.00742414	0.0527969	0.0569039	0.0249597	0.0264755	0.101623	0.0463848	0.0214896	0.0105713	0.0418561	0.0470113	0.0567439	0.0194967	0.0334165	0.0100639	0.0516254	0.0260303	0.160099	0.0851788	0.0017506	0.0179082	0.537589	1.86702	0.232265	0.490669	0.800814	1.24873	2.03803	4.30543	1.055592	0.539887	0.00936179	0.0139853	0.0184618	0.00416201	0.00528254	7.73294e-05	0.00529662	0.0520452	0.00935973	0.022668	0.0103256	0.00517711	0.00109524	0.00377551	0.00605544	0.0215007	0.00143085	0.00572093	0.0247823	0.0197001	0.00362809	0.000926191	0.00111248	0.00640487	4.70544e-05	0.00986671	0.0098742	0.0243867	0.00580434	0.0412777	0.0444886	0.019514	0.0206991	0.0794508	0.0362646	0.016801	0.00826484	0.0327239	0.0367544	0.0443635	0.0152429	0.0261257	0.00786816	0.0403618	0.020351	0.125169	0.0665945	0.00136865	0.014001	1.279066
20520	-1001.602	-1069.399	67.79699	0.00272997	0.0299393	0.0182658	0.0080807	0.00771216	0.000105956	0.0105183	0.0467266	0.00602416	0.00932437	0.0117883	0.00596511	0.000963903	0.000538701	0.00326186	0.0297105	0.00634245	0.0125322	0.0452492	0.00314003	0.0145936	0.00237093	0.00459429	0.00343709	0.000430208	0.013169	0.00674395	0.0371841	0.0482938	0.0393701	0.0462189	0.0126402	0.0298124	0.0649115	0.0162936	0.0399098	0.0305283	0.0144987	0.021803	0.0964416	0.042235	0.040855	0.00770643	0.00852781	0.0268926	0.0706957	0.0323296	0.000753992	0.00839149	0.781066	1.4105	0.161488	0.410968	0.757732	1.31973	2.43328	6.1924	1.318387	1.038282	0.00262358	0.0287725	0.0175539	0.00776578	0.0074116	0.000101827	0.0101084	0.0449056	0.00578939	0.00896098	0.0113289	0.00573264	0.000926338	0.000517706	0.00313474	0.0285527	0.00609527	0.0120438	0.0434857	0.00301766	0.0140248	0.00227853	0.00441524	0.00330314	0.000413442	0.0126558	0.00648112	0.0357349	0.0464117	0.0378358	0.0444176	0.0121476	0.0286506	0.0623818	0.0156587	0.0383545	0.0293385	0.0139337	0.0209533	0.0926831	0.040589	0.0392628	0.0074061	0.00819547	0.0258445	0.0679406	0.0310697	0.000724608	0.00806446	1.040552
20556	-996.1483	-1064.065	67.91668	0.00680694	0.00179866	0.000169935	0.00388252	0.0131366	0.000569677	0.00518681	0.0238322	0.000980849	0.00604115	0.0100868	0.000536043	0.00212968	0.000171431	0.00709564	0.0205078	0.00354186	0.00256047	0.00675978	0.00257821	0.0277212	0.0224648	0.00107621	0.00105681	0.000426874	0.00143601	0.015062	0.00971282	0.0190557	0.0446779	0.0154568	0.00614185	0.0116821	0.0433181	0.0110701	0.00691507	0.0235395	0.0167286	0.0121243	0.0415359	0.0102932	0.0230172	0.00145265	0.00901676	0.00989297	0.0775139	0.0280288	0.000124097	0.0200923	0.746275	1.47573	0.108039	0.337812	0.712779	1.40296	2.96023	9.25593	1.609019	0.9481819	0.0108217	0.00285952	0.000270164	0.00617246	0.0208847	0.000905676	0.00824603	0.0378885	0.00155936	0.00960426	0.0160361	0.000852204	0.00338578	0.000272542	0.0112807	0.0326034	0.00563086	0.00407065	0.0107467	0.00409886	0.0440713	0.0357147	0.00171097	0.00168012	0.000678648	0.00228298	0.0239456	0.0154415	0.0302948	0.0710293	0.0245733	0.00976436	0.0185722	0.0688674	0.0175994	0.0109936	0.0374232	0.0265953	0.0192753	0.0660341	0.0163641	0.0365929	0.00230944	0.0143349	0.0157279	0.123232	0.0445603	0.000197289	0.0319429	0.6290076
20592	-998.719	-1066.529	67.80956	0.00272564	0.000542777	0.00207095	0.00692611	0.0105428	0.00049322	0.00652393	0.0157293	0.0022098	0.0154096	0.0006492	0.000671066	0.00194133	0.00366748	0.00331024	0.0121379	0.00410781	0.0122502	0.00739485	0.0082929	0.00852108	0.00279497	0.00331572	0.000935913	0.0013626	0.00421222	0.00632831	0.010054	0.0092652	0.0274257	0.0231721	0.000683802	0.00686805	0.0358548	0.00664151	0.00677972	0.0118052	0.0187654	0.0106846	0.0452063	0.0183204	0.0100694	0.00114986	0.00516085	0.00855968	0.0448849	0.0302291	0.000191871	0.00832179	0.790807	1.39224	0.105265	0.333554	0.709964	1.40852	2.99802	9.49983	1.627826	1.065023	0.00561799	0.00111875	0.00426856	0.0142759	0.0217304	0.00101661	0.0134469	0.0324208	0.00455477	0.0317618	0.00133811	0.00138318	0.0040014	0.00755929	0.00682295	0.0250182	0.00846688	0.0252497	0.015242	0.017093	0.0175634	0.00576089	0.00683424	0.00192907	0.00280854	0.00868208	0.0130437	0.0207229	0.0190971	0.0565289	0.0477616	0.00140943	0.0141562	0.0739027	0.0136892	0.0139741	0.0243324	0.0386787	0.0220228	0.0931777	0.0377614	0.0207547	0.00237005	0.0106374	0.0176429	0.0925153	0.0623073	0.000395478	0.0171526	0.4851623
20628	-1006.117	-1073.685	67.56728	0.0290178	0.0674197	0.0550811	0.00918515	0.0258465	0.00208748	0.00388079	0.135795	0.000461062	0.0237379	0.0619084	0.012564	0.00935319	0.0166542	0.00668993	0.0484032	0.00471118	0.00748815	0.0287071	0.000229575	0.0354334	0.0758713	0.0031307	0.035235	0.00834041	0.0153426	0.00293311	0.0770132	0.0438482	0.0122517	0.076132	0.00450465	0.0399744	0.0889679	0.0435143	0.0696996	0.0745687	0.0107431	0.0342644	0.00513775	0.0198618	0.0560291	0.158785	0.172943	0.0138885	0.0657673	0.0307375	0.187229	0.108065	0.54158	1.85954	0.380488	0.624211	0.863271	1.15838	1.60202	2.6282	0.6987019	0.5460835	0.0136913	0.0318102	0.0259886	0.00433377	0.012195	0.000984921	0.00183105	0.0640716	0.00021754	0.0112001	0.0292099	0.00592797	0.00441306	0.00785787	0.00315647	0.0228378	0.00222285	0.00353309	0.0135447	0.000108319	0.0167183	0.0357979	0.00147714	0.0166247	0.0039352	0.00723899	0.00138391	0.0363367	0.0206886	0.00578065	0.0359209	0.0021254	0.0188609	0.0419772	0.0205311	0.0328859	0.0351833	0.00506887	0.0161668	0.00242411	0.00937125	0.0264359	0.0749185	0.0815986	0.00655293	0.0310306	0.0145027	0.0883393	0.0509877	2.119435
20664	-1001.499	-1069.055	67.55532	0.0117218	0.00446584	0.00309061	0.00433698	0.0081781	0.00368745	0.00259323	0.0185847	0.0029938	0.00671992	0.0166969	0.000494165	0.00364126	0.0013789	0.0043585	0.0163286	0.00065631	0.00644909	5.05493e-05	0.000294535	0.0183755	0.00795417	0.00184444	0.0162348	0.000106799	0.00214841	0.0156271	0.0174194	0.0100226	0.0301106	0.0314652	0.00985756	0.0119616	0.0162884	0.00996667	0.0218069	0.00646061	0.0206206	0.00915858	0.0390466	0.0349663	0.0149017	0.00346768	0.00658872	0.00417536	0.0434637	0.0089496	0.00449827	0.00406218	0.843597	1.29326	0.0905401	0.309919	0.693871	1.44119	3.22665	11.0448	1.736784	1.223071	0.0217768	0.00829664	0.00574172	0.00805723	0.0151933	0.00685054	0.0048177	0.0345266	0.00556188	0.0124843	0.0310195	0.00091806	0.00676472	0.00256172	0.00809721	0.0303353	0.00121929	0.0119811	9.39104e-05	0.000547187	0.034138	0.0147773	0.0034266	0.0301611	0.000198411	0.00399132	0.0290319	0.0323618	0.0186199	0.0559394	0.058456	0.0183134	0.0222223	0.0302605	0.0185161	0.0405129	0.0120025	0.038309	0.0170148	0.0725407	0.0649604	0.0276844	0.00644226	0.0122405	0.00775697	0.0807468	0.0166266	0.00835688	0.00754672	0.5382715
20700	-999.7531	-1066.332	66.57851	0.0528364	0.0131721	0.00499543	0.0275218	0.0261966	0.00418307	0.00174961	0.0957103	0.000630567	0.034567	0.0440839	0.0092175	0.000425205	0.00280129	0.00984879	0.0132063	0.00226109	0.0378818	0.00259212	0.0151518	0.035011	0.105498	0.0156521	0.0141624	3.22524e-05	0.0239053	0.00235015	0.0862048	0.0587197	0.00937062	0.111938	0.00492667	0.0198525	0.0205049	0.0685212	0.111285	0.0464002	0.0117611	0.0364009	0.0127252	0.091113	0.0466051	0.101124	0.143985	0.0115293	0.109292	0.0468535	0.18898	0.260031	0.905624	1.17696	0.418004	0.653505	0.875711	1.14193	1.53021	2.39232	0.6307072	1.442744	0.0240848	0.00600433	0.0022771	0.0125455	0.0119414	0.0019068	0.000797539	0.0436283	0.000287436	0.0157569	0.0200951	0.00420168	0.000193824	0.00127693	0.00448944	0.00601992	0.00103069	0.0172679	0.00118159	0.00690673	0.0159593	0.0480897	0.00713479	0.00645576	1.47018e-05	0.0108969	0.00107129	0.0392954	0.0267666	0.00427147	0.0510255	0.00224576	0.00904949	0.00934691	0.0312345	0.0507277	0.0211509	0.00536113	0.0165929	0.00580063	0.0415327	0.0212443	0.0460962	0.0656337	0.00525546	0.0498193	0.0213576	0.0861439	0.118532	2.193766
