Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
87444	-998.3543	-1065.836	67.4819	0.00684206	0.0242062	0.00597867	0.0093228	0.00981233	0.00707451	0.0137691	0.0644022	0.0053226	0.0387693	0.0407766	0.00071567	0.000856009	0.00205607	0.000264014	0.0106677	0.00744005	0.0256765	0.00314027	0.0186653	0.0707155	0.0326047	0.0108962	0.0224402	0.00148869	0.00876161	0.132004	0.0172448	0.276707	0.0402899	0.0418219	0.012235	0.0443591	0.0501695	0.216786	0.0502199	0.0111566	0.0256573	0.0195356	0.100644	0.127882	0.0414874	0.0569182	0.0746612	0.0325534	0.0403917	0.00593252	0.00244895	0.0448012	0.688314	1.58441	0.35855	0.606391	0.855506	1.1689	1.6491	2.78901	0.7416416	0.8145533	0.00358491	0.0126829	0.00313254	0.0048847	0.00514119	0.0037067	0.00721435	0.0337437	0.00278879	0.0203133	0.021365	0.000374977	0.000448508	0.00107728	0.000138331	0.00558934	0.00389823	0.0134533	0.00164535	0.00977975	0.0370515	0.0170833	0.00570907	0.0117576	0.00078	0.00459067	0.0691636	0.00903548	0.144981	0.02111	0.0219127	0.00641054	0.0232421	0.0262864	0.113586	0.0263128	0.00584553	0.0134432	0.0102357	0.0527325	0.0670038	0.0217374	0.0298224	0.0391189	0.0170564	0.0211633	0.00310836	0.00128313	0.0234737	1.90857
87480	-1002.629	-1070.603	67.97416	0.0003192	0.00682931	0.00393258	0.00519437	0.00637204	0.00196451	0.0012236	0.0291087	0.00296388	0.0012199	0.015168	0.0010817	0.000814817	0.00253181	0.00307463	0.00145695	0.0104236	0.00295067	0.00148554	0.00446848	0.00304327	0.000812137	0.00579547	0.00427486	0.000878725	0.00251915	0.0207486	0.000205571	0.0411619	0.00510237	0.0195674	0.00329252	0.0179846	0.00713142	0.0379385	0.00906702	0.00989603	0.00785586	0.00916312	0.0213266	0.0307591	0.00214661	0.0140972	0.0145317	0.0125233	0.0015267	0.0026982	0.000668628	0.00701079	0.694947	1.57197	0.0959778	0.318862	0.700056	1.42846	3.13616	10.4191	1.694612	0.8289098	0.000766734	0.0164043	0.00944623	0.0124771	0.0153059	0.00471886	0.00293914	0.0699205	0.00711937	0.00293025	0.0364343	0.00259829	0.00195723	0.00608151	0.0073854	0.00349965	0.025038	0.00708763	0.00356834	0.0107335	0.00731007	0.00195079	0.013921	0.0102684	0.00211074	0.00605112	0.0498391	0.000493791	0.0988728	0.0122561	0.0470019	0.00790879	0.0431998	0.01713	0.0911301	0.0217794	0.0237707	0.0188701	0.0220102	0.0512275	0.0738847	0.00515626	0.0338622	0.0349057	0.0300815	0.0036672	0.00648121	0.00160608	0.0168402	0.4163117
87516	-998.7869	-1066.401	67.6143	0.00646895	0.00377184	0.000931362	0.00264777	0.0148886	0.010263	0.0160632	0.0732992	0.00327025	0.0540582	0.0194877	0.00917755	0.00135459	0.00483232	0.00628233	0.00413409	0.00409454	0.0342486	0.00182021	0.0435437	0.0379462	0.01865	0.0330041	0.0142726	0.000248075	0.0110679	0.0514158	0.00195578	0.0538475	0.0279361	0.0362296	0.010565	0.000544656	0.160495	0.107366	0.0196452	0.0683244	0.0245029	0.0337447	0.0174735	0.073651	0.0439837	0.0225295	0.083053	0.0264429	0.0312981	0.0125168	0.0701142	0.201249	0.725969	1.51381	0.271386	0.52937	0.820008	1.2195	1.88904	3.68479	0.9430358	0.8991834	0.0040212	0.00234463	0.000578949	0.0016459	0.00925497	0.00637965	0.00998516	0.045564	0.00203284	0.0336034	0.0121139	0.00570491	0.000842035	0.00300384	0.00390519	0.00256981	0.00254523	0.0212895	0.00113147	0.0270675	0.023588	0.0115931	0.0205159	0.0088721	0.000154207	0.00687996	0.0319608	0.00121574	0.0334725	0.0173655	0.0225209	0.00656738	0.000338567	0.099766	0.0667405	0.0122117	0.0424715	0.0152314	0.0209762	0.0108618	0.0457826	0.0273409	0.0140047	0.051627	0.0164373	0.0194554	0.00778065	0.0435841	0.125099	1.608711
87552	-998.9762	-1066.866	67.88975	0.00407816	0.000380286	0.00841864	0.00060096	0.00796054	0.000499806	0.000657842	0.036776	0.0128287	0.017462	0.0204885	0.00329896	0.000232986	0.00584989	0.00403287	0.00267988	0.0023279	0.0089	0.00539945	0.0104726	0.00331379	0.000217878	0.0126659	0.0118565	5.2989e-05	0.00300409	0.00647757	0.0275102	0.00211561	0.0283418	0.0433402	0.00944627	0.0086765	0.0259422	0.0141978	0.00359383	0.0170293	0.00104658	0.0664197	0.00787912	0.0260916	0.0429175	0.0214335	0.00626794	0.044555	0.0349668	0.0454165	0.0167623	0.0439443	0.763525	1.44339	0.119035	0.354164	0.723369	1.38242	2.82355	8.40089	1.538934	0.9918366	0.0055955	0.000521777	0.0115509	0.000824556	0.0109224	0.000685766	0.000902601	0.050459	0.0176018	0.0239589	0.0281115	0.00452638	0.000319671	0.00802643	0.00553335	0.00367696	0.00319403	0.0122114	0.00740839	0.014369	0.00454674	0.000298942	0.0173784	0.0162679	7.27043e-05	0.0041218	0.00888764	0.0377458	0.00290275	0.0388868	0.0594655	0.0129609	0.0119047	0.0355944	0.0194803	0.00493096	0.0233653	0.00143598	0.091132	0.0108107	0.0357993	0.0588856	0.0294081	0.00860001	0.0611324	0.0479766	0.0623144	0.0229989	0.0602944	0.728829
87588	-1002.294	-1069.015	66.7213	0.014311	0.0284633	0.020344	0.0133791	0.0368918	0.00269817	0.0149736	0.0794223	0.00990251	0.0979617	0.0191622	0.0164347	0.00264915	0.0235215	0.0247611	0.0208377	0.000434381	0.018172	0.0183307	0.0157657	0.0287477	0.0211066	0.00997357	0.00217983	0.013438	0.0238634	0.0468305	0.00734912	0.0991771	0.138405	0.0391492	0.0132863	0.0162426	0.11571	0.0434587	0.127352	0.0602374	0.0194669	0.0379308	0.0139163	0.110581	0.169997	0.0245086	0.190473	0.0532675	0.0222007	0.160263	0.0737341	0.0851373	0.853311	1.27504	0.463337	0.687159	0.889539	1.12418	1.45527	2.15826	0.5562572	1.254827	0.00637063	0.0126706	0.00905627	0.00595581	0.0164226	0.00120111	0.0066656	0.0353554	0.00440817	0.0436083	0.00853018	0.00731602	0.00117929	0.0104707	0.0110226	0.00927605	0.000193368	0.00808938	0.00816005	0.00701822	0.0127972	0.00939574	0.0044398	0.000970368	0.00598203	0.010623	0.0208469	0.00327151	0.0441494	0.0616118	0.0174275	0.00591447	0.00723048	0.0515092	0.019346	0.0566917	0.0268151	0.00866581	0.0168851	0.00619494	0.0492257	0.0756754	0.0109102	0.0847904	0.0237124	0.00988281	0.071342	0.0328232	0.0378994	2.246399
87624	-998.6036	-1066.084	67.4806	0.0208328	0.01908	0.000185045	0.00877049	0.0296664	0.00667331	0.0205988	0.0960437	0.0249373	0.0545111	0.00901468	0.00609488	0.00168423	0.011888	0.0108486	0.00185074	0.00195581	0.0539575	0.0169429	0.00348767	0.00898161	0.0163659	0.000884021	0.0367166	0.00339732	0.0203306	0.0123748	0.0106886	0.0799892	0.154685	0.0116238	0.00707004	0.0330946	0.0253631	0.054982	0.110808	0.0707523	0.0108239	0.0140695	0.0472664	0.0885281	0.118082	0.0465459	0.191237	0.0270987	0.00905837	0.168273	0.116109	0.037662	0.6956	1.57075	0.384987	0.627799	0.864816	1.15632	1.59287	2.59749	0.6902029	0.8303355	0.0107836	0.00987638	9.57845e-05	0.00453986	0.0153562	0.0034543	0.0106625	0.049715	0.0129083	0.0282165	0.00466626	0.00315489	0.000871806	0.00615358	0.00561556	0.000957996	0.00101238	0.0279299	0.00877016	0.00180532	0.00464914	0.00847145	0.000457595	0.0190056	0.00175855	0.0105237	0.00640554	0.00553275	0.0414047	0.0800694	0.00601684	0.00365966	0.0171307	0.0131287	0.0284603	0.0573575	0.0366234	0.00560275	0.0072828	0.0244664	0.0458247	0.0611228	0.0240935	0.0989899	0.0140271	0.00468888	0.0871031	0.0601014	0.0194949	1.931886
87660	-998.4216	-1065.137	66.71533	0.0328432	0.0203785	0.00932719	0.0361577	0.0378504	0.00656535	0.0300367	0.0806008	0.031715	0.0407771	0.0245787	0.0109384	0.00169729	0.0141055	0.0209483	0.0213828	0.0455757	0.0142819	0.00666791	0.0153333	0.0576279	0.0157214	0.000498538	0.0675518	0.00204989	0.0214081	0.0211225	0.00498888	0.0488568	0.165705	0.0209463	0.0105627	0.0278233	0.128402	0.0260715	0.150151	0.0741368	0.0389275	0.0756266	0.0440291	0.148283	0.101924	0.0411302	0.27557	0.0437918	0.0205727	0.165165	0.0190715	0.057275	0.833665	1.31188	0.565403	0.757224	0.916896	1.09064	1.32061	1.76865	0.4123062	1.191514	0.0138185	0.00857409	0.00392434	0.0152131	0.0159253	0.00276232	0.0126377	0.0339122	0.0133438	0.0171566	0.0103413	0.00460223	0.00071412	0.00593478	0.00881383	0.00899665	0.0191756	0.00600898	0.00280547	0.00645136	0.0242465	0.00661465	0.000209756	0.0284219	0.000862475	0.00900729	0.00888714	0.00209903	0.0205561	0.0697189	0.00881298	0.00444417	0.0117064	0.0540243	0.0109694	0.063175	0.0311925	0.0163784	0.0318193	0.0185249	0.062389	0.0428836	0.0173052	0.115944	0.0184251	0.00865581	0.069492	0.00802419	0.024098	2.376754
87696	-998.9771	-1066.113	67.13624	0.00532314	0.0159183	0.0424294	0.0017912	0.0484119	0.0158635	0.0269774	0.149464	0.0146273	0.0201985	0.0289516	0.004356	0.0147241	0.0148651	0.000694274	0.00346157	0.0224475	0.0029626	0.00161253	0.0458727	0.0199339	0.0378564	0.000901395	0.0160474	0.00709628	0.0206638	0.0343207	0.0240542	0.0552065	0.154622	0.0445332	0.00387383	0.0188345	0.0626887	0.114615	0.0893078	0.0957221	0.0346382	0.0627612	0.0112771	0.115835	0.116925	0.0128233	0.182376	0.0600946	0.00936501	0.147365	0.02214	0.0454907	0.738002	1.49125	0.395491	0.636096	0.868366	1.15159	1.57209	2.5285	0.6707384	0.9279178	0.00253203	0.00757177	0.0201822	0.000852008	0.0230278	0.00754573	0.0128322	0.0710949	0.00695771	0.00960771	0.0137712	0.00207199	0.00700372	0.0070708	0.000330242	0.00164654	0.0106775	0.0014092	0.000767022	0.02182	0.00948186	0.018007	0.000428762	0.00763318	0.00337545	0.00982905	0.0163251	0.0114417	0.0262598	0.073548	0.0211828	0.00184264	0.00895888	0.0298188	0.0545184	0.0424806	0.0455316	0.0164762	0.0298533	0.00536412	0.0550988	0.0556173	0.00609958	0.0867496	0.0285849	0.0044546	0.0700962	0.0105312	0.0216383	2.102322
87732	-1000.738	-1068.493	67.7557	0.00473354	0.00497866	0.041686	0.00263251	0.0219879	0.00493842	0.0218391	0.0562408	0.0276738	0.0240245	0.0550312	0.00193532	0.000606091	0.00228968	0.00612424	0.0187823	0.0172439	0.0123419	0.0229505	0.0380501	0.0284724	0.0293198	0.00445024	0.004397	0.0170264	0.019543	0.0160722	0.0114981	0.0337848	0.110889	0.0287731	0.00307041	0.0181162	0.0820279	0.0515293	0.0725494	0.0448423	0.0510643	0.0285104	0.00972038	0.0808543	0.118205	0.0466573	0.16431	0.0324332	0.0600453	0.0603005	0.0269115	0.0221899	0.779182	1.41403	0.443622	0.672741	0.883673	1.13164	1.48646	2.25417	0.5876969	1.033191	0.00284527	0.00299261	0.0250569	0.00158237	0.0132166	0.00296842	0.0131272	0.0338056	0.0166343	0.0144408	0.0330785	0.0011633	0.000364313	0.0013763	0.0036812	0.0112898	0.0103651	0.00741855	0.0137952	0.0228714	0.0171144	0.0176238	0.00267498	0.00264298	0.0102344	0.0117471	0.0096608	0.00691133	0.0203076	0.0666537	0.0172952	0.00184558	0.0108894	0.0493059	0.0309735	0.0436085	0.0269541	0.0306941	0.0171372	0.00584279	0.0486004	0.0710516	0.0280451	0.0987643	0.0194952	0.0360924	0.0362458	0.0161762	0.0133381	1.663653
87768	-997.2505	-1065.011	67.76047	0.00258956	0.00324403	0.00626138	0.00582823	0.0696756	0.0020957	0.0137787	0.0575287	0.008836	0.014677	0.0131251	0.00474416	0.00287165	0.00266293	0.00825656	0.0056312	0.00295944	0.00892201	0.0034653	0.0813308	0.00129582	0.0273824	0.0192371	0.0383021	0.000211253	0.0036002	0.0164445	0.00235798	0.0458804	0.145912	0.00659448	0.000833075	0.0237611	0.0345883	0.110174	0.0872401	0.0515503	0.0535599	0.0146166	0.00089355	0.0663607	0.0969967	0.0243797	0.144169	0.0176049	0.0136689	0.0905754	0.0136665	0.0503616	0.74534	1.47749	0.301467	0.557216	0.833228	1.20015	1.79464	3.31712	0.8670288	0.9458704	0.00170287	0.00213324	0.00411743	0.00383259	0.045818	0.00137811	0.00906077	0.0378303	0.00581048	0.00965143	0.00863093	0.00311972	0.00188837	0.00175112	0.00542944	0.00370303	0.0019461	0.00586703	0.00227875	0.0534824	0.00085212	0.0180064	0.0126502	0.0251871	0.000138918	0.00236746	0.0108138	0.00155058	0.0301705	0.0959502	0.00433647	0.000547822	0.0156251	0.0227449	0.0724493	0.0573683	0.033899	0.0352205	0.00961173	0.000587591	0.0436382	0.0637842	0.0160319	0.0948042	0.0115768	0.00898853	0.0595616	0.008987	0.0331173	1.520702
87804	-991.1929	-1058.26	67.06688	0.009981	0.00277047	0.00948591	0.00722403	0.0353679	0.000206846	0.0487543	0.0835123	0.0341508	0.044969	0.00945514	0.00167049	0.0160163	0.0207806	0.0483494	0.0132012	0.00168392	0.00673411	0.00293358	0.0475497	0.0121343	0.000451692	0.0126146	0.0390531	0.00296399	0.0289778	0.0306674	0.00559861	0.0650989	0.124044	0.0216811	0.00515999	0.0409618	0.0760277	0.0918258	0.0867495	0.154001	0.0699306	0.0129782	0.00125236	0.1425	0.191021	0.0332854	0.216875	0.0755823	0.111169	0.120819	0.0177656	0.0491483	0.735622	1.49571	0.526426	0.7313	0.906985	1.10255	1.36743	1.8996	0.4639531	0.922165	0.0043678	0.00121239	0.00415114	0.00316131	0.0154774	9.05181e-05	0.0213354	0.0365459	0.0149447	0.0196789	0.00413767	0.000731024	0.0070089	0.00909381	0.0211582	0.005777	0.0007369	0.00294692	0.00128377	0.0208083	0.00531008	0.000197665	0.00552029	0.0170901	0.00129707	0.012681	0.0134204	0.00245001	0.028488	0.0542832	0.00948789	0.00225807	0.0179253	0.0332706	0.0401839	0.0379625	0.0673926	0.0306024	0.00567939	0.000548047	0.0623594	0.0835929	0.0145661	0.0949067	0.0330757	0.0486487	0.0528719	0.00777442	0.0215078	2.285135
87840	-990.155	-1057.931	67.776	0.00682384	0.0154166	0.00464524	0.00463796	0.0267211	0.000506896	0.0121406	0.0435675	0.00950373	0.0489902	0.0123563	1.06302e-05	0.0069817	0.00608111	0.0135453	0.00889028	0.00777731	0.0136768	0.000515963	0.00901037	0.045153	0.00649281	0.0101037	0.00532678	0.000734148	0.0086125	0.014875	0.005016	0.0523525	0.11053	0.0246216	0.00129214	0.0193294	0.0503226	0.0501891	0.0874071	0.0914477	0.0261913	0.00238926	0.00168771	0.0899208	0.075987	0.0283695	0.169875	0.0279714	0.0499645	0.057936	0.015963	0.0256623	0.727383	1.51116	0.235199	0.493682	0.802345	1.24635	2.02559	4.25171	1.046514	0.9025148	0.00484812	0.010953	0.00330029	0.00329512	0.0189845	0.000360133	0.00862553	0.0309533	0.00675209	0.034806	0.00877873	7.55243e-06	0.00496027	0.00432043	0.00962353	0.00631625	0.00552553	0.00971692	0.000366575	0.00640157	0.0320798	0.00461293	0.00717837	0.00378451	0.000521588	0.00611891	0.0105682	0.00356371	0.0371948	0.0785283	0.0174928	0.000918021	0.0137329	0.0357526	0.0356578	0.0620999	0.0649706	0.018608	0.00169749	0.00119906	0.0638858	0.0539863	0.0201556	0.120691	0.0198727	0.0354981	0.0411616	0.0113412	0.0182322	1.407524
87876	-995.19	-1062.651	67.46078	0.0209423	0.0172247	0.0147324	0.00614513	0.0231545	0.0106887	0.0113613	0.0617607	0.0108197	0.0194197	0.0075973	0.00100896	0.00190009	0.0228359	0.0231298	0.0112887	0.000798133	0.0237265	0.000949251	0.00680918	0.0293596	0.0325055	0.0170272	0.0161975	0.001502	0.0161532	0.0350295	0.00280002	0.0321045	0.102274	0.00184001	0.000603609	0.0219166	0.0540155	0.0540741	0.0656151	0.119934	0.0786408	0.013481	0.00035049	0.0876628	0.110105	0.0302617	0.120048	0.0283239	0.0267703	0.123941	0.0261572	0.0253318	0.845595	1.28951	0.316273	0.5704	0.839329	1.19143	1.75316	3.16182	0.8323593	1.229529	0.0133364	0.0109689	0.00938177	0.0039133	0.0147451	0.00680668	0.007235	0.03933	0.00689015	0.0123667	0.00483806	0.000642521	0.00121	0.0145422	0.0147294	0.00718879	0.000508262	0.0151093	0.000604495	0.00433618	0.0186966	0.0206999	0.0108431	0.0103148	0.000956496	0.0102866	0.0223073	0.00178309	0.0204446	0.0651293	0.00117174	0.000384386	0.0139568	0.0343978	0.0344351	0.0417846	0.0763757	0.0500795	0.00858486	0.000223197	0.0558248	0.0701163	0.019271	0.0764481	0.0180371	0.0170477	0.0789275	0.0166572	0.0161316	1.570319
87912	-993.8871	-1060.736	66.84922	0.0251442	0.00912973	0.00968899	0.00999347	0.045149	0.0125592	0.0209756	0.074078	0.0125414	0.0287439	0.0286757	0.00144718	0.00393953	0.0143678	0.012217	0.000469382	0.000235104	0.0201704	0.00315016	0.0168821	0.0150323	0.00101377	0.00117231	0.00263845	0.0129218	0.0193472	0.0384019	0.00424039	0.0337362	0.0627797	0.0194252	0.00129043	0.0303376	0.0181064	0.0832898	0.104179	0.0738285	0.0450285	0.0481711	0.00759871	0.0678043	0.0919309	0.0349326	0.255024	0.0132313	0.118035	0.192507	0.00326792	0.0472271	0.944499	1.10406	0.313679	0.568113	0.838278	1.19292	1.76021	3.18797	0.8383148	1.604015	0.0139997	0.00508321	0.00539459	0.00556412	0.0251378	0.00699265	0.0116787	0.0412448	0.00698272	0.0160039	0.0159659	0.000805752	0.00219343	0.00799963	0.00680211	0.00026134	0.0001309	0.0112304	0.00175393	0.00939953	0.00836961	0.000564441	0.000652711	0.00146902	0.00719456	0.010772	0.0213812	0.00236094	0.0187835	0.0349542	0.0108155	0.000718481	0.0168912	0.0100812	0.0463737	0.0580045	0.0411059	0.0250708	0.0268205	0.00423077	0.0377517	0.0511848	0.0194496	0.141991	0.00736685	0.065719	0.107183	0.0018195	0.0262949	1.796057
87948	-999.1107	-1067.091	67.98017	0.00408709	0.00836676	0.0056191	0.000430808	0.025689	0.00725211	0.0101718	0.069084	0.0104873	0.0282684	0.0231739	0.00143801	0.000476829	0.0148079	0.00542142	0.00494917	0.0246118	0.0217911	0.0086626	0.013604	0.00936999	0.000503042	0.000137792	0.0168317	0.00123746	0.00913476	0.0364138	0.00712936	0.0856646	0.0266048	0.0133096	0.00128677	0.01762	0.0117905	0.0432045	0.0891267	0.0537758	0.0452096	0.0847934	0.0068634	0.0401277	0.119855	0.0144174	0.164847	0.00465927	0.0568231	0.0771685	0.0694035	0.061243	0.635888	1.68271	0.248602	0.507208	0.80914	1.23588	1.97158	4.02249	1.006441	0.7085535	0.00280524	0.00574267	0.00385677	0.000295693	0.0176321	0.00497761	0.0069816	0.047417	0.00719815	0.0194025	0.0159058	0.000987003	0.00032728	0.0101637	0.00372109	0.00339695	0.0168928	0.0149567	0.00594572	0.00933733	0.00643125	0.000345272	9.45758e-05	0.0115527	0.000849353	0.0062698	0.0249932	0.00489336	0.0587974	0.0182606	0.0091353	0.000883195	0.0120938	0.00809263	0.0296542	0.0611737	0.0369099	0.0310304	0.0581994	0.00471081	0.0275424	0.0822645	0.00989564	0.113146	0.00319797	0.0390015	0.052966	0.0476363	0.0420352	1.456946
87984	-997.5062	-1063.979	66.47277	0.00627442	0.0145601	0.014525	0.022871	0.0148865	0.0122038	0.00386135	0.129334	0.000852331	0.0163423	0.0427951	0.00540712	0.0127535	0.0100388	0.00671049	0.0513258	0.00723154	0.0344675	0.00060432	0.0142435	0.0447234	0.00878774	0.00136419	0.0561249	0.0017048	0.0181146	0.0841868	0.00365341	0.143397	0.0617691	0.0209825	0.00430322	0.064065	0.0843801	0.0789191	0.114262	0.0952918	0.0346496	0.102221	0.0538227	0.0869475	0.109494	0.0497495	0.595241	0.0181896	0.00615612	0.182584	0.19112	0.0353818	0.583003	1.78187	0.404411	0.643053	0.871317	1.14769	1.55508	2.47273	0.6546117	0.6134739	0.00226279	0.0052509	0.00523826	0.00824811	0.00536863	0.00440114	0.00139254	0.0466425	0.000307382	0.00589364	0.0154335	0.00195	0.00459936	0.00362034	0.00242005	0.01851	0.00260796	0.0124302	0.00021794	0.00513673	0.0161289	0.00316918	0.000491977	0.0202407	0.000614813	0.00653278	0.0303608	0.00131755	0.051714	0.0222762	0.00756707	0.0015519	0.0231042	0.0304305	0.0284611	0.0412071	0.0343657	0.0124959	0.0368647	0.0194104	0.0313564	0.0394874	0.0179415	0.214666	0.00655985	0.00222012	0.0658466	0.068925	0.01276	2.772875
88020	-989.1892	-1056.256	67.06722	0.011253	0.0243808	0.024345	0.0108013	0.033578	0.0150241	0.00565621	0.14505	0.00425122	0.0382373	0.0593007	0.00334737	0.00749659	0.0065846	0.00473934	0.0231083	0.00924605	0.026922	0.00106612	0.0066213	0.0426873	0.020103	0.000533199	0.00571908	0.00615809	0.0293449	0.0623263	0.0103822	0.0851624	0.0162259	0.0222955	0.00413186	0.0343554	0.0772433	0.0804754	0.0360179	0.0962272	0.0271457	0.0825342	0.0356287	0.0506809	0.167339	0.0196749	0.257223	0.00947084	0.0131747	0.0984667	0.112405	0.0282298	0.858977	1.26442	0.446807	0.675092	0.884635	1.13041	1.48128	2.2381	0.5825242	1.273774	0.00564805	0.0122371	0.0122191	0.00542132	0.0168533	0.00754083	0.00283893	0.0728029	0.00213375	0.0191918	0.0297639	0.0016801	0.00376265	0.00330491	0.00237874	0.0115984	0.00464073	0.0135125	0.000535099	0.00332332	0.0214254	0.01009	0.00026762	0.00287049	0.00309083	0.0147286	0.0312825	0.00521096	0.0427442	0.008144	0.0111904	0.00207384	0.0172435	0.0387695	0.0403918	0.0180779	0.0482978	0.0136248	0.0414251	0.0178825	0.0254375	0.0839901	0.00987513	0.129104	0.00475355	0.00661257	0.0494218	0.0564175	0.014169	1.992372
88056	-994.034	-1061.198	67.16423	0.0248332	0.0121539	0.00724787	0.0022634	0.0244116	0.00596304	0.0062877	0.0714896	0.00454558	0.0186246	0.00901537	0.0189095	0.00372937	0.0122108	0.00184547	0.0451331	0.00425482	0.04257	0.00770447	0.00746216	0.0294565	0.00833768	0.00899497	0.0614375	0.00161274	0.00852007	0.0305055	0.00873937	0.0498981	0.0171572	0.0217732	0.0012506	0.0186173	0.0533292	0.058518	0.0681155	0.12067	0.00282808	0.0650635	0.0148421	0.119488	0.150989	0.0181749	0.185867	0.0101597	0.145955	0.080582	0.0664075	0.036867	0.790735	1.39237	0.264281	0.522565	0.816705	1.22443	1.91364	3.78385	0.9622174	1.064823	0.0138361	0.00677169	0.00403823	0.00126108	0.0136012	0.00332238	0.00350326	0.0398312	0.00253262	0.0103769	0.00502301	0.0105356	0.00207786	0.00680338	0.00102822	0.0251464	0.00237062	0.0237183	0.00429263	0.00415763	0.016412	0.00464543	0.00501165	0.0342306	0.000898557	0.00474705	0.0169965	0.00486924	0.0278013	0.00955934	0.0121312	0.000696787	0.0103728	0.029713	0.032604	0.0379513	0.0672327	0.0015757	0.0362509	0.00826945	0.0665742	0.0841252	0.0101264	0.103558	0.00566057	0.0813206	0.0448971	0.0369997	0.0205409	1.794813
88092	-993.8489	-1061.261	67.41182	0.0176923	0.0337768	0.00433453	0.0164027	0.0227214	0.0170804	0.0223594	0.0984951	0.00836683	0.0244276	0.0209071	0.01019	0.00245107	0.0025145	0.00393343	0.0158593	0.0160728	0.0229951	0.00726166	0.019365	0.0123031	0.0175837	0.0163397	0.0254939	2.46148e-05	0.0140429	0.0505683	0.0249884	0.070398	0.0368294	0.0247669	0.00713177	0.0344449	0.0920801	0.112497	0.0973858	0.110893	0.0297605	0.0476667	0.0306986	0.0631329	0.10436	0.0376312	0.253425	0.0154661	0.129361	0.0806736	0.0354694	0.0602967	0.613907	1.72392	0.319566	0.573288	0.840653	1.18955	1.74432	3.12924	0.8248702	0.6677063	0.00874592	0.0166971	0.00214271	0.00810842	0.011232	0.00844346	0.011053	0.0486896	0.00413602	0.0120754	0.0103351	0.00503727	0.00121165	0.00124301	0.00194443	0.00783979	0.00794535	0.0113673	0.00358969	0.00957279	0.00608183	0.00869224	0.00807727	0.0126025	1.2168e-05	0.00694189	0.0249977	0.0123526	0.0348002	0.0182061	0.0122431	0.00352548	0.0170273	0.0455184	0.055611	0.0481412	0.0548183	0.0147116	0.0235633	0.0151754	0.0312088	0.0515889	0.0186024	0.125277	0.00764544	0.0639475	0.0398798	0.0175338	0.0298068	2.02292
